Industry,Date,County,High Wage Count,Employment Count,Cost of Living
general merchandise stores including warehouse clubs and supercenters,2018-01-01,Kern,194,6800.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-02-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-03-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-04-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-05-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-06-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-07-01,Kern,186,6500.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-08-01,Kern,189,6600.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-09-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-10-01,Kern,183,6400.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Kern,203,7100.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Kern,203,7100.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Kern,203,7100.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-11-01,Kern,203,7100.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Kern,209,7300.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Kern,209,7300.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Kern,209,7300.0,56288
general merchandise stores including warehouse clubs and supercenters,2018-12-01,Kern,209,7300.0,56288
management of companies and enterprises,2018-01-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-01-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-02-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-02-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-03-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-03-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-04-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-04-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-05-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-05-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-06-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-06-01,Kern,1368,3500.0,56288
management of companies and enterprises,2018-07-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-07-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-08-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-08-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-09-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-09-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-10-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-10-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-11-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-11-01,Kern,1290,3300.0,56288
management of companies and enterprises,2018-12-01,Kern,1251,3200.0,56288
management of companies and enterprises,2018-12-01,Kern,1251,3200.0,56288
us marines,2018-01-01,Kern,530,7900.0,56288
us marines,2018-01-01,Kern,563,8400.0,56288
us marines,2018-01-01,Kern,167,2500.0,56288
us marines,2018-01-01,Kern,181,2700.0,56288
us marines,2018-01-01,Kern,530,7900.0,56288
us marines,2018-01-01,Kern,181,2700.0,56288
us marines,2018-01-01,Kern,181,2700.0,56288
us marines,2018-01-01,Kern,181,2700.0,56288
us marines,2018-01-01,Kern,120,1800.0,56288
us marines,2018-01-01,Kern,2073,30900.0,56288
us marines,2018-01-01,Kern,181,2700.0,56288
us marines,2018-01-01,Kern,120,1800.0,56288
us marines,2018-02-01,Kern,530,7900.0,56288
us marines,2018-02-01,Kern,563,8400.0,56288
us marines,2018-02-01,Kern,167,2500.0,56288
us marines,2018-02-01,Kern,181,2700.0,56288
us marines,2018-02-01,Kern,530,7900.0,56288
us marines,2018-02-01,Kern,181,2700.0,56288
us marines,2018-02-01,Kern,181,2700.0,56288
us marines,2018-02-01,Kern,181,2700.0,56288
us marines,2018-02-01,Kern,127,1900.0,56288
us marines,2018-02-01,Kern,2086,31100.0,56288
us marines,2018-02-01,Kern,181,2700.0,56288
us marines,2018-02-01,Kern,127,1900.0,56288
us marines,2018-03-01,Kern,530,7900.0,56288
us marines,2018-03-01,Kern,563,8400.0,56288
us marines,2018-03-01,Kern,167,2500.0,56288
us marines,2018-03-01,Kern,187,2800.0,56288
us marines,2018-03-01,Kern,530,7900.0,56288
us marines,2018-03-01,Kern,187,2800.0,56288
us marines,2018-03-01,Kern,187,2800.0,56288
us marines,2018-03-01,Kern,187,2800.0,56288
us marines,2018-03-01,Kern,127,1900.0,56288
us marines,2018-03-01,Kern,2113,31500.0,56288
us marines,2018-03-01,Kern,187,2800.0,56288
us marines,2018-03-01,Kern,127,1900.0,56288
us marines,2018-04-01,Kern,516,7700.0,56288
us marines,2018-04-01,Kern,563,8400.0,56288
us marines,2018-04-01,Kern,167,2500.0,56288
us marines,2018-04-01,Kern,187,2800.0,56288
us marines,2018-04-01,Kern,516,7700.0,56288
us marines,2018-04-01,Kern,187,2800.0,56288
us marines,2018-04-01,Kern,187,2800.0,56288
us marines,2018-04-01,Kern,187,2800.0,56288
us marines,2018-04-01,Kern,127,1900.0,56288
us marines,2018-04-01,Kern,2113,31500.0,56288
us marines,2018-04-01,Kern,187,2800.0,56288
us marines,2018-04-01,Kern,127,1900.0,56288
us marines,2018-05-01,Kern,516,7700.0,56288
us marines,2018-05-01,Kern,563,8400.0,56288
us marines,2018-05-01,Kern,167,2500.0,56288
us marines,2018-05-01,Kern,187,2800.0,56288
us marines,2018-05-01,Kern,516,7700.0,56288
us marines,2018-05-01,Kern,187,2800.0,56288
us marines,2018-05-01,Kern,187,2800.0,56288
us marines,2018-05-01,Kern,187,2800.0,56288
us marines,2018-05-01,Kern,127,1900.0,56288
us marines,2018-05-01,Kern,2113,31500.0,56288
us marines,2018-05-01,Kern,187,2800.0,56288
us marines,2018-05-01,Kern,127,1900.0,56288
us marines,2018-06-01,Kern,523,7800.0,56288
us marines,2018-06-01,Kern,563,8400.0,56288
us marines,2018-06-01,Kern,181,2700.0,56288
us marines,2018-06-01,Kern,194,2900.0,56288
us marines,2018-06-01,Kern,523,7800.0,56288
us marines,2018-06-01,Kern,194,2900.0,56288
us marines,2018-06-01,Kern,194,2900.0,56288
us marines,2018-06-01,Kern,194,2900.0,56288
us marines,2018-06-01,Kern,127,1900.0,56288
us marines,2018-06-01,Kern,2073,30900.0,56288
us marines,2018-06-01,Kern,194,2900.0,56288
us marines,2018-06-01,Kern,127,1900.0,56288
us marines,2018-07-01,Kern,543,8100.0,56288
us marines,2018-07-01,Kern,563,8400.0,56288
us marines,2018-07-01,Kern,181,2700.0,56288
us marines,2018-07-01,Kern,194,2900.0,56288
us marines,2018-07-01,Kern,543,8100.0,56288
us marines,2018-07-01,Kern,194,2900.0,56288
us marines,2018-07-01,Kern,194,2900.0,56288
us marines,2018-07-01,Kern,194,2900.0,56288
us marines,2018-07-01,Kern,114,1700.0,56288
us marines,2018-07-01,Kern,1637,24400.0,56288
us marines,2018-07-01,Kern,194,2900.0,56288
us marines,2018-07-01,Kern,114,1700.0,56288
us marines,2018-08-01,Kern,543,8100.0,56288
us marines,2018-08-01,Kern,563,8400.0,56288
us marines,2018-08-01,Kern,174,2600.0,56288
us marines,2018-08-01,Kern,194,2900.0,56288
us marines,2018-08-01,Kern,543,8100.0,56288
us marines,2018-08-01,Kern,194,2900.0,56288
us marines,2018-08-01,Kern,194,2900.0,56288
us marines,2018-08-01,Kern,194,2900.0,56288
us marines,2018-08-01,Kern,100,1500.0,56288
us marines,2018-08-01,Kern,1858,27700.0,56288
us marines,2018-08-01,Kern,194,2900.0,56288
us marines,2018-08-01,Kern,100,1500.0,56288
us marines,2018-09-01,Kern,543,8100.0,56288
us marines,2018-09-01,Kern,563,8400.0,56288
us marines,2018-09-01,Kern,181,2700.0,56288
us marines,2018-09-01,Kern,187,2800.0,56288
us marines,2018-09-01,Kern,543,8100.0,56288
us marines,2018-09-01,Kern,187,2800.0,56288
us marines,2018-09-01,Kern,187,2800.0,56288
us marines,2018-09-01,Kern,187,2800.0,56288
us marines,2018-09-01,Kern,120,1800.0,56288
us marines,2018-09-01,Kern,1979,29500.0,56288
us marines,2018-09-01,Kern,187,2800.0,56288
us marines,2018-09-01,Kern,120,1800.0,56288
us marines,2018-10-01,Kern,550,8200.0,56288
us marines,2018-10-01,Kern,563,8400.0,56288
us marines,2018-10-01,Kern,174,2600.0,56288
us marines,2018-10-01,Kern,187,2800.0,56288
us marines,2018-10-01,Kern,550,8200.0,56288
us marines,2018-10-01,Kern,187,2800.0,56288
us marines,2018-10-01,Kern,187,2800.0,56288
us marines,2018-10-01,Kern,187,2800.0,56288
us marines,2018-10-01,Kern,127,1900.0,56288
us marines,2018-10-01,Kern,2107,31400.0,56288
us marines,2018-10-01,Kern,187,2800.0,56288
us marines,2018-10-01,Kern,127,1900.0,56288
us marines,2018-11-01,Kern,550,8200.0,56288
us marines,2018-11-01,Kern,563,8400.0,56288
us marines,2018-11-01,Kern,174,2600.0,56288
us marines,2018-11-01,Kern,187,2800.0,56288
us marines,2018-11-01,Kern,550,8200.0,56288
us marines,2018-11-01,Kern,187,2800.0,56288
us marines,2018-11-01,Kern,187,2800.0,56288
us marines,2018-11-01,Kern,187,2800.0,56288
us marines,2018-11-01,Kern,127,1900.0,56288
us marines,2018-11-01,Kern,2154,32100.0,56288
us marines,2018-11-01,Kern,187,2800.0,56288
us marines,2018-11-01,Kern,127,1900.0,56288
us marines,2018-12-01,Kern,550,8200.0,56288
us marines,2018-12-01,Kern,563,8400.0,56288
us marines,2018-12-01,Kern,174,2600.0,56288
us marines,2018-12-01,Kern,181,2700.0,56288
us marines,2018-12-01,Kern,550,8200.0,56288
us marines,2018-12-01,Kern,181,2700.0,56288
us marines,2018-12-01,Kern,181,2700.0,56288
us marines,2018-12-01,Kern,181,2700.0,56288
us marines,2018-12-01,Kern,134,2000.0,56288
us marines,2018-12-01,Kern,2140,31900.0,56288
us marines,2018-12-01,Kern,181,2700.0,56288
us marines,2018-12-01,Kern,134,2000.0,56288
crop production,2018-01-01,Kings,192,7200.0,56347
crop production,2018-02-01,Kings,197,7400.0,56347
crop production,2018-03-01,Kings,168,6300.0,56347
crop production,2018-04-01,Kings,194,7300.0,56347
crop production,2018-05-01,Kings,224,8400.0,56347
crop production,2018-06-01,Kings,200,7500.0,56347
crop production,2018-07-01,Kings,213,8000.0,56347
crop production,2018-08-01,Kings,224,8400.0,56347
crop production,2018-09-01,Kings,210,7900.0,56347
crop production,2018-10-01,Kings,210,7900.0,56347
crop production,2018-11-01,Kings,194,7300.0,56347
crop production,2018-12-01,Kings,192,7200.0,56347
crop production,2018-01-01,Madera,134,12600.0,58347
crop production,2018-02-01,Madera,148,13900.0,58347
crop production,2018-03-01,Madera,121,11400.0,58347
crop production,2018-04-01,Madera,111,10500.0,58347
crop production,2018-05-01,Madera,137,12900.0,58347
crop production,2018-06-01,Madera,134,12600.0,58347
crop production,2018-07-01,Madera,124,11700.0,58347
crop production,2018-08-01,Madera,131,12300.0,58347
crop production,2018-09-01,Madera,142,13400.0,58347
crop production,2018-10-01,Madera,134,12600.0,58347
crop production,2018-11-01,Madera,116,10900.0,58347
crop production,2018-12-01,Madera,133,12500.0,58347
crop production,2018-01-01,Marin,14,300.0,117692
crop production,2018-02-01,Marin,14,300.0,117692
crop production,2018-03-01,Marin,14,300.0,117692
crop production,2018-04-01,Marin,14,300.0,117692
crop production,2018-05-01,Marin,19,400.0,117692
crop production,2018-06-01,Marin,14,300.0,117692
crop production,2018-07-01,Marin,14,300.0,117692
crop production,2018-08-01,Marin,14,300.0,117692
crop production,2018-09-01,Marin,19,400.0,117692
crop production,2018-10-01,Marin,19,400.0,117692
crop production,2018-11-01,Marin,19,400.0,117692
crop production,2018-12-01,Marin,14,300.0,117692
crop production,2018-01-01,Merced,668,11800.0,53790
crop production,2018-02-01,Merced,707,12500.0,53790
crop production,2018-03-01,Merced,685,12100.0,53790
